state,state_fips,fips,county,NAME,disease,season,season_start_year,outcome_per_100k,total_cases,total_cases_per_100k,peak_week_cases,peak_week_cases_per_100k,weeks_active,time_to_peak,outbreak_steepness,pct_type_a,pct_weeks_high_level,mean_admissions_per_100k,pop_density_per_sqmi,median_age,pct_elderly,avg_household_size,median_income,poverty_rate,unemployment_rate,public_transport_pct,pct_bachelors_plus,pct_non_white,pct_foreign_born,pct_checkup,pct_obesity,pct_diabetes,pct_copd,pct_chd,pct_csmoking,pop_total,land_area_sqmi,outbreak
PA,42,42113,SULLIVAN,"Sullivan County, Pennsylvania",FLU,2025-2026,2025,850.3,50.0,,,,,,,,,,13.07,55.0,29.29,2.24,62910,11.72,5.52,0.08,15.61,5.71,1.72,80.1,36.8,14.9,11.9,10.9,21.1,5880,449.939,0
PA,42,42115,SUSQUEHANNA,"Susquehanna County, Pennsylvania",FLU,2025-2026,2025,695.4,268.0,,,,,,,,,,46.8,48.5,24.17,2.44,63968,11.04,5.8,0.43,14.78,3.65,1.77,79.9,32.9,11.4,7.5,8.4,14.3,38540,823.496,0
PA,42,42117,TIOGA,"Tioga County, Pennsylvania",FLU,2025-2026,2025,1760.3,725.0,,,,,,,,,,36.32,45.0,22.63,2.44,59707,11.96,4.51,0.5,15.26,3.73,1.46,79.5,38.5,12.8,10.3,9.4,18.6,41186,1133.892,1
PA,42,42119,UNION,"Union County, Pennsylvania",FLU,2025-2026,2025,971.8,417.0,,,,,,,,,,135.8,39.7,18.97,2.41,64914,8.7,3.46,0.27,16.96,11.2,3.08,76.6,33.7,10.7,8.3,7.7,17.5,42908,315.955,0
PA,42,42121,VENANGO,"Venango County, Pennsylvania",FLU,2025-2026,2025,782.6,395.0,,,,,,,,,,74.86,47.6,23.7,2.31,59278,13.11,6.67,0.49,14.39,5.02,0.78,80.4,35.8,13.3,10.3,9.6,18.1,50475,674.265,0
PA,42,42123,WARREN,"Warren County, Pennsylvania",FLU,2025-2026,2025,1187.3,457.0,,,,,,,,,,43.53,47.4,23.75,2.34,57925,11.4,4.33,0.61,13.95,4.73,1.4,79.8,34.5,12.5,9.7,9.2,18.5,38492,884.282,0
PA,42,42125,WASHINGTON,"Washington County, Pennsylvania",FLU,2025-2026,2025,592.9,1243.0,,,,,,,,,,244.61,44.2,21.2,2.34,74403,9.25,5.02,0.98,23.37,8.61,2.06,80.0,38.0,11.2,8.1,7.9,16.6,209631,857.01,0
PA,42,42127,WAYNE,"Wayne County, Pennsylvania",FLU,2025-2026,2025,3006.2,1540.0,,,,,,,,,,70.58,48.8,24.61,2.43,59240,10.29,5.91,0.37,15.99,8.75,3.79,79.5,35.2,13.5,10.3,9.8,18.9,51227,725.769,1
PA,42,42129,WESTMORELAND,"Westmoreland County, Pennsylvania",FLU,2025-2026,2025,906.6,3213.0,,,,,,,,,,344.86,47.2,23.38,2.26,69454,9.53,4.96,0.82,23.2,6.96,1.66,81.3,31.2,10.6,7.0,7.5,13.4,354414,1027.712,0
PA,42,42131,WYOMING,"Wyoming County, Pennsylvania",FLU,2025-2026,2025,800.9,210.0,,,,,,,,,,66.0,45.3,21.93,2.36,67968,10.87,4.46,0.18,15.48,4.88,1.47,78.4,35.7,12.4,10.4,9.1,19.2,26219,397.25,0
PA,42,42133,YORK,"York County, Pennsylvania",FLU,2025-2026,2025,825.9,3775.0,,,,,,,,,,505.38,41.0,18.17,2.51,79183,8.43,4.6,0.72,18.43,15.35,4.35,78.5,34.8,10.3,6.5,6.8,15.7,457051,904.366,0
CT,09,09110,CAPITOL,"Capitol Planning Region, Connecticut",RSV,2024-2025,2024,201.9,1973.0,,,,,,,,,,951.17,39.8,17.12,2.43,88190,10.37,5.59,2.66,28.4,33.07,14.71,79.5,31.9,11.0,6.2,6.4,12.1,977165,1027.33,0
CT,09,09120,GREATER BRIDGEPORT,"Greater Bridgeport Planning Region, Connecticut",RSV,2024-2025,2024,439.4,1434.0,,,,,,,,,,2328.28,40.5,15.88,2.69,83147,12.92,7.69,6.35,28.32,34.45,20.96,77.7,28.3,9.9,5.9,5.9,11.9,326381,140.181,1
CT,09,09130,LOWER CONNECTICUT RIVER VALLEY,"Lower Connecticut River Valley Planning Region, Connecticut",RSV,2024-2025,2024,329.8,578.0,,,,,,,,,,413.2,45.6,20.85,2.3,99742,6.26,4.11,1.13,33.31,16.11,7.98,79.3,30.3,9.4,6.3,6.6,11.1,175244,424.115,0
CT,09,09140,NAUGATUCK VALLEY,"Naugatuck Valley Planning Region, Connecticut",RSV,2024-2025,2024,313.4,1416.0,,,,,,,,,,1094.73,41.1,17.8,2.5,82939,10.08,6.37,1.6,23.6,31.05,13.39,77.5,31.5,11.0,7.1,6.8,13.3,451887,412.784,0
CT,09,09150,NORTHEASTERN CONNECTICUT,"Northeastern Connecticut Planning Region, Connecticut",RSV,2024-2025,2024,391.9,375.0,,,,,,,,,,172.75,41.7,17.11,2.44,83119,8.73,7.45,0.13,18.03,14.82,4.67,77.8,32.6,10.3,7.7,7.0,14.6,95687,553.892,1
CT,09,09160,NORTHWEST HILLS,"Northwest Hills Planning Region, Connecticut",RSV,2024-2025,2024,236.9,267.0,,,,,,,,,,143.26,45.1,20.44,2.4,87971,9.28,5.36,1.02,27.83,17.65,9.52,78.9,30.4,10.7,7.4,7.5,12.8,112696,786.642,0
CT,09,09170,SOUTH CENTRAL CONNECTICUT,"South Central Connecticut Planning Region, Connecticut",RSV,2024-2025,2024,317.9,1816.0,,,,,,,,,,1555.95,39.9,17.5,2.42,83617,11.3,6.12,3.23,27.99,32.46,12.99,77.2,31.3,10.8,6.4,6.2,12.2,571298,367.169,0
CT,09,09180,SOUTHEASTERN CONNECTICUT,"Southeastern Connecticut Planning Region, Connecticut",RSV,2024-2025,2024,367.8,1031.0,,,,,,,,,,468.61,41.6,18.89,2.35,80330,9.5,5.32,1.36,23.86,21.1,8.23,79.9,33.6,10.8,6.9,6.6,13.3,280293,598.135,1
CT,09,09190,WESTERN CONNECTICUT,"Western Connecticut Planning Region, Connecticut",RSV,2024-2025,2024,348.5,2163.0,,,,,,,,,,1166.41,41.1,16.22,2.66,118930,7.36,5.61,7.71,37.51,33.25,23.17,77.6,25.2,8.4,5.1,5.6,9.7,620666,532.117,0
PA,42,42001,ADAMS,"Adams County, Pennsylvania",RSV,2025-2026,2025,278.2,291.0,,,,,,,,,,201.67,43.8,20.89,2.51,78975,7.56,3.4,0.22,17.14,8.46,3.38,79.4,36.5,10.9,7.7,7.6,15.7,104604,518.69,0
PA,42,42003,ALLEGHENY,"Allegheny County, Pennsylvania",RSV,2025-2026,2025,164.1,2043.0,,,,,,,,,,1706.01,40.6,19.47,2.22,72537,10.81,4.95,6.87,31.78,22.18,6.19,78.2,31.7,11.0,7.2,7.1,14.7,1245310,729.953,0
PA,42,42005,ARMSTRONG,"Armstrong County, Pennsylvania",RSV,2025-2026,2025,134.3,88.0,,,,,,,,,,100.32,47.0,22.88,2.33,61011,10.26,5.08,0.3,13.79,3.7,0.61,78.8,37.9,12.3,9.8,8.8,19.6,65538,653.321,0
PA,42,42007,BEAVER,"Beaver County, Pennsylvania",RSV,2025-2026,2025,136.6,229.0,,,,,,,,,,385.62,44.9,21.97,2.29,67194,10.26,5.6,1.58,19.66,11.39,2.11,79.5,37.4,11.8,8.4,8.2,15.5,167629,434.695,0
PA,42,42009,BEDFORD,"Bedford County, Pennsylvania",RSV,2025-2026,2025,205.8,98.0,,,,,,,,,,47.04,47.3,23.01,2.41,58337,10.65,4.27,0.62,11.8,3.49,1.02,79.3,34.9,12.6,9.9,9.5,18.2,47613,1012.244,0
PA,42,42011,BERKS,"Berks County, Pennsylvania",RSV,2025-2026,2025,254.6,1091.0,,,,,,,,,,500.33,39.9,17.54,2.58,74617,11.46,5.38,1.21,18.29,24.64,8.13,79.0,34.8,11.5,7.5,7.6,14.8,428483,856.403,0
PA,42,42013,BLAIR,"Blair County, Pennsylvania",RSV,2025-2026,2025,121.5,149.0,,,,,,,,,,233.47,42.9,20.89,2.35,59386,12.83,4.18,0.74,16.7,6.0,1.22,78.7,36.0,12.7,10.2,9.2,19.2,122640,525.291,0
PA,42,42015,BRADFORD,"Bradford County, Pennsylvania",RSV,2025-2026,2025,876.0,527.0,,,,,,,,,,52.43,43.9,21.74,2.44,60650,12.98,4.79,0.11,14.16,4.55,1.96,79.9,34.7,12.2,9.0,8.9,16.1,60159,1147.376,1
PA,42,42017,BUCKS,"Bucks County, Pennsylvania",RSV,2025-2026,2025,152.2,982.0,,,,,,,,,,1067.5,44.0,19.46,2.58,107826,5.55,4.64,2.29,31.15,16.23,10.16,78.4,30.4,11.1,7.6,7.4,15.5,645163,604.367,0
PA,42,42019,BUTLER,"Butler County, Pennsylvania",RSV,2025-2026,2025,118.7,231.0,,,,,,,,,,246.44,43.4,19.65,2.38,82932,7.67,4.65,0.42,27.5,5.55,2.25,80.0,32.3,9.7,6.2,6.7,12.2,194562,789.486,0
PA,42,42021,CAMBRIA,"Cambria County, Pennsylvania",RSV,2025-2026,2025,260.4,347.0,,,,,,,,,,193.83,45.6,23.12,2.28,54221,13.69,4.95,0.98,16.31,7.78,1.03,79.9,36.6,12.6,9.7,9.1,18.1,133263,687.51,0
PA,42,42023,CAMERON,"Cameron County, Pennsylvania",RSV,2025-2026,2025,0.0,0.0,,,,,,,,,,11.45,51.8,27.98,2.03,46186,14.86,7.13,0.0,8.33,4.96,0.73,81.3,37.9,15.4,12.3,11.5,20.8,4536,396.233,0
PA,42,42025,CARBON,"Carbon County, Pennsylvania",RSV,2025-2026,2025,219.9,143.0,,,,,,,,,,170.51,46.3,21.58,2.41,64538,11.61,6.92,0.27,13.55,8.25,3.55,79.2,34.7,12.4,9.3,8.7,17.6,65018,381.324,0
PA,42,42027,CENTRE,"Centre County, Pennsylvania",RSV,2025-2026,2025,215.5,342.0,,,,,,,,,,143.3,33.3,15.07,2.39,70087,14.95,3.97,4.04,28.3,14.2,8.33,76.9,31.5,8.7,6.5,6.0,15.1,158665,1107.259,0
PA,42,42029,CHESTER,"Chester County, Pennsylvania",RSV,2025-2026,2025,224.4,1204.0,,,,,,,,,,714.78,40.7,16.97,2.6,118574,5.81,3.96,1.62,38.44,19.54,9.66,77.3,29.6,9.2,5.1,5.9,10.6,536474,750.546,0
PA,42,42031,CLARION,"Clarion County, Pennsylvania",RSV,2025-2026,2025,66.7,25.0,,,,,,,,,,62.39,41.5,20.05,2.43,58690,13.18,5.55,0.3,15.46,4.73,0.86,77.7,34.5,11.3,8.9,8.3,18.0,37489,600.836,0
PA,42,42033,CLEARFIELD,"Clearfield County, Pennsylvania",RSV,2025-2026,2025,144.3,115.0,,,,,,,,,,69.6,45.2,21.07,2.36,56982,12.89,6.02,0.18,14.27,6.74,1.97,78.8,37.2,13.0,10.6,9.3,20.0,79707,1145.16,0
PA,42,42035,CLINTON,"Clinton County, Pennsylvania",RSV,2025-2026,2025,412.0,156.0,,,,,,,,,,42.56,39.8,19.31,2.44,59011,12.6,5.35,0.35,13.4,5.06,1.51,78.0,33.7,10.8,8.6,7.6,18.4,37860,889.63,1
PA,42,42037,COLUMBIA,"Columbia County, Pennsylvania",RSV,2025-2026,2025,451.3,293.0,,,,,,,,,,134.36,41.3,19.94,2.36,59457,14.34,4.76,0.33,17.07,6.89,2.35,78.9,36.0,11.1,8.5,8.0,16.4,64924,483.222,1
PA,42,42039,CRAWFORD,"Crawford County, Pennsylvania",RSV,2025-2026,2025,323.1,271.0,,,,,,,,,,82.85,43.6,21.56,2.42,58734,12.17,5.64,0.64,14.46,5.82,1.27,79.1,37.4,12.2,9.6,8.7,19.5,83876,1012.355,1
PA,42,42041,CUMBERLAND,"Cumberland County, Pennsylvania",RSV,2025-2026,2025,195.6,511.0,,,,,,,,,,478.97,40.3,18.66,2.38,82849,7.35,3.68,0.43,26.93,15.35,6.69,78.6,32.8,10.2,6.9,6.7,14.1,261269,545.482,0
PA,42,42043,DAUPHIN,"Dauphin County, Pennsylvania",RSV,2025-2026,2025,245.0,701.0,,,,,,,,,,545.1,39.4,17.45,2.37,71046,11.97,4.32,1.5,23.08,33.48,8.68,79.3,34.1,12.2,7.9,7.5,17.1,286108,524.87,0
PA,42,42045,DELAWARE,"Delaware County, Pennsylvania",RSV,2025-2026,2025,248.0,1427.0,,,,,,,,,,3129.91,39.0,16.75,2.56,86390,9.31,6.79,7.44,27.83,34.27,10.76,79.6,30.9,10.8,5.5,6.1,12.5,575312,183.811,0
PA,42,42047,ELK,"Elk County, Pennsylvania",RSV,2025-2026,2025,93.9,29.0,,,,,,,,,,37.35,48.2,22.75,2.26,61672,8.85,6.5,0.43,13.6,3.99,0.91,79.8,38.3,12.7,10.1,9.3,17.9,30886,826.901,0
PA,42,42049,ERIE,"Erie County, Pennsylvania",RSV,2025-2026,2025,336.8,911.0,,,,,,,,,,338.58,39.9,18.75,2.35,59396,14.66,5.47,1.4,20.41,15.86,4.38,80.4,36.5,11.6,8.5,8.2,17.8,270495,798.901,1
PA,42,42051,FAYETTE,"Fayette County, Pennsylvania",RSV,2025-2026,2025,102.8,132.0,,,,,,,,,,162.4,45.2,21.84,2.25,55579,15.64,7.21,1.2,13.74,9.52,1.6,80.6,34.7,13.2,10.7,9.0,20.7,128417,790.758,0
PA,42,42053,FOREST,"Forest County, Pennsylvania",RSV,2025-2026,2025,100.6,7.0,,,,,,,,,,16.29,46.2,22.89,2.49,46188,12.66,4.29,0.0,9.51,28.41,3.25,77.6,39.7,13.6,10.0,9.3,21.8,6959,427.259,0
PA,42,42055,FRANKLIN,"Franklin County, Pennsylvania",RSV,2025-2026,2025,246.7,385.0,,,,,,,,,,202.1,42.2,19.8,2.46,71808,8.88,3.42,0.22,16.21,10.64,3.71,78.6,38.9,11.5,8.3,7.8,18.5,156084,772.299,0
PA,42,42057,FULTON,"Fulton County, Pennsylvania",RSV,2025-2026,2025,405.6,59.0,,,,,,,,,,33.24,45.7,21.84,2.37,63153,10.66,3.7,0.25,11.86,5.25,0.78,79.1,35.6,11.6,8.6,8.4,17.2,14545,437.551,1
PA,42,42059,GREENE,"Greene County, Pennsylvania",RSV,2025-2026,2025,75.5,27.0,,,,,,,,,,62.13,43.1,19.72,2.33,66283,11.76,5.17,0.24,15.07,7.53,0.68,78.8,35.6,12.0,9.6,8.7,18.7,35781,575.932,0
PA,42,42061,HUNTINGDON,"Huntingdon County, Pennsylvania",RSV,2025-2026,2025,158.6,70.0,,,,,,,,,,50.45,43.6,21.17,2.48,61300,10.02,5.09,0.12,13.09,9.46,1.02,78.4,35.0,11.5,8.4,8.1,18.8,44123,874.592,0
PA,42,42063,INDIANA,"Indiana County, Pennsylvania",RSV,2025-2026,2025,63.6,53.0,,,,,,,,,,100.79,39.6,19.74,2.41,57170,12.11,6.46,0.24,17.09,6.89,1.82,79.5,37.7,10.9,8.2,7.9,15.4,83394,827.405,0
PA,42,42065,JEFFERSON,"Jefferson County, Pennsylvania",RSV,2025-2026,2025,67.7,30.0,,,,,,,,,,67.94,43.7,21.33,2.42,56607,13.84,5.37,0.59,12.1,3.18,0.45,78.5,35.7,12.6,10.2,9.3,20.2,44326,652.439,0
PA,42,42067,JUNIATA,"Juniata County, Pennsylvania",RSV,2025-2026,2025,242.2,57.0,,,,,,,,,,60.13,42.7,20.56,2.63,61915,8.85,3.13,0.13,10.05,5.86,2.5,78.5,36.0,12.3,9.6,8.8,18.8,23535,391.391,0
PA,42,42069,LACKAWANNA,"Lackawanna County, Pennsylvania",RSV,2025-2026,2025,428.9,925.0,,,,,,,,,,469.99,41.9,20.01,2.36,63739,12.52,4.82,0.97,21.07,14.74,5.76,78.9,32.8,11.5,8.1,7.7,16.5,215672,458.886,1
PA,42,42071,LANCASTER,"Lancaster County, Pennsylvania",RSV,2025-2026,2025,275.5,1524.0,,,,,,,,,,586.07,39.0,18.81,2.58,81458,7.99,3.38,0.81,20.68,15.58,5.5,77.9,35.1,10.6,7.3,7.4,15.2,553202,943.924,0
PA,42,42073,LAWRENCE,"Lawrence County, Pennsylvania",RSV,2025-2026,2025,178.1,153.0,,,,,,,,,,240.38,45.0,22.53,2.33,57585,12.02,6.78,0.56,15.85,8.69,1.41,80.3,35.5,12.5,9.2,8.8,17.7,85907,357.373,0
PA,42,42075,LEBANON,"Lebanon County, Pennsylvania",RSV,2025-2026,2025,429.3,615.0,,,,,,,,,,395.92,41.3,19.85,2.53,72532,10.62,4.4,0.64,15.71,16.82,4.26,79.1,36.8,11.5,7.7,7.8,15.2,143258,361.835,1
PA,42,42077,LEHIGH,"Lehigh County, Pennsylvania",RSV,2025-2026,2025,314.6,1177.0,,,,,,,,,,1083.31,38.9,16.94,2.57,74973,11.65,5.77,1.6,22.06,30.5,12.91,78.1,34.0,11.6,7.2,7.0,16.0,374110,345.341,0
PA,42,42079,LUZERNE,"Luzerne County, Pennsylvania",RSV,2025-2026,2025,434.2,1413.0,,,,,,,,,,365.66,42.2,19.84,2.37,60836,14.39,5.86,0.8,17.44,19.42,8.3,78.9,38.2,12.0,8.5,8.0,17.5,325396,889.876,1
PA,42,42081,LYCOMING,"Lycoming County, Pennsylvania",RSV,2025-2026,2025,316.6,361.0,,,,,,,,,,92.78,41.4,19.96,2.36,63437,11.77,5.31,0.99,17.13,10.25,2.03,79.3,35.5,11.4,8.5,8.0,16.5,114022,1228.92,1
PA,42,42083,MCKEAN,"McKean County, Pennsylvania",RSV,2025-2026,2025,215.0,87.0,,,,,,,,,,41.3,43.8,20.02,2.37,57861,13.21,5.28,0.47,13.89,6.06,1.81,79.6,35.9,11.8,8.8,8.4,16.0,40459,979.694,0
PA,42,42085,MERCER,"Mercer County, Pennsylvania",RSV,2025-2026,2025,208.0,230.0,,,,,,,,,,164.45,45.0,22.4,2.26,57353,12.67,5.48,0.18,17.2,10.59,1.64,80.3,34.8,11.6,8.8,8.4,16.8,110600,672.538,0
PA,42,42087,MIFFLIN,"Mifflin County, Pennsylvania",RSV,2025-2026,2025,296.9,137.0,,,,,,,,,,112.27,43.3,21.63,2.44,58012,16.41,3.91,0.2,9.23,5.2,0.78,79.5,38.3,13.0,10.3,9.3,20.8,46146,411.037,0
PA,42,42089,MONROE,"Monroe County, Pennsylvania",RSV,2025-2026,2025,250.4,421.0,,,,,,,,,,276.36,43.5,18.27,2.8,80656,11.13,6.31,3.49,18.77,30.57,10.22,80.2,37.5,12.6,7.5,7.4,15.8,168128,608.356,0
PA,42,42091,MONTGOMERY,"Montgomery County, Pennsylvania",RSV,2025-2026,2025,169.5,1452.0,,,,,,,,,,1773.19,41.2,18.15,2.53,107441,6.11,4.53,3.37,36.23,24.08,10.94,78.2,31.5,10.3,6.6,6.7,12.5,856399,482.971,0
PA,42,42093,MONTOUR,"Montour County, Pennsylvania",RSV,2025-2026,2025,534.0,97.0,,,,,,,,,,139.38,43.2,20.99,2.28,72626,8.31,2.4,0.09,26.63,8.6,5.06,78.8,35.3,12.0,8.9,8.4,16.8,18165,130.331,1
PA,42,42095,NORTHAMPTON,"Northampton County, Pennsylvania",RSV,2025-2026,2025,199.8,628.0,,,,,,,,,,849.94,41.9,19.54,2.51,82201,8.83,4.65,1.29,23.0,21.09,8.25,77.7,33.0,10.9,6.9,7.1,14.6,314299,369.788,0
PA,42,42097,NORTHUMBERLAND,"Northumberland County, Pennsylvania",RSV,2025-2026,2025,464.2,424.0,,,,,,,,,,199.57,44.5,21.6,2.32,55952,11.9,4.74,0.38,13.53,7.96,1.23,79.2,37.9,12.5,9.7,8.8,19.2,91340,457.678,1
PA,42,42099,PERRY,"Perry County, Pennsylvania",RSV,2025-2026,2025,143.7,66.0,,,,,,,,,,83.31,43.7,19.37,2.51,76103,8.08,3.39,0.19,13.15,4.87,1.21,78.0,35.1,11.2,8.7,8.1,17.8,45941,551.449,0
PA,42,42101,PHILADELPHIA,"Philadelphia County, Pennsylvania",RSV,2025-2026,2025,250.5,3991.0,,,,,,,,,,11858.11,34.8,14.01,2.34,57537,22.08,8.65,19.8,22.99,62.91,14.61,78.8,34.2,14.6,8.3,7.1,18.4,1593208,134.356,0
PA,42,42103,PIKE,"Pike County, Pennsylvania",RSV,2025-2026,2025,194.9,115.0,,,,,,,,,,108.27,48.9,22.99,2.47,76416,9.92,8.5,1.76,20.63,17.71,7.49,80.3,34.0,12.4,7.7,8.2,14.6,58996,544.895,0
PA,42,42105,POTTER,"Potter County, Pennsylvania",RSV,2025-2026,2025,524.7,86.0,,,,,,,,,,15.16,48.1,24.87,2.45,56491,12.05,4.84,0.21,12.15,3.7,1.31,80.3,38.1,13.2,9.7,9.4,18.2,16390,1081.249,1
PA,42,42107,SCHUYLKILL,"Schuylkill County, Pennsylvania",RSV,2025-2026,2025,236.0,338.0,,,,,,,,,,183.93,44.2,20.65,2.39,63574,11.75,5.31,0.43,13.47,9.14,2.21,78.4,39.0,12.5,9.8,8.7,19.9,143201,778.579,0
PA,42,42109,SNYDER,"Snyder County, Pennsylvania",RSV,2025-2026,2025,306.6,122.0,,,,,,,,,,121.04,40.0,19.83,2.57,65914,7.79,2.18,0.3,14.03,4.54,1.12,78.7,35.5,11.3,8.4,7.9,15.3,39797,328.784,0
PA,42,42111,SOMERSET,"Somerset County, Pennsylvania",RSV,2025-2026,2025,130.1,96.0,,,,,,,,,,68.65,46.7,23.08,2.4,57357,10.18,5.19,0.12,12.89,5.33,1.04,79.3,36.5,12.1,9.0,8.7,18.6,73802,1075.047,0
PA,42,42113,SULLIVAN,"Sullivan County, Pennsylvania",RSV,2025-2026,2025,680.3,40.0,,,,,,,,,,13.07,55.0,29.29,2.24,62910,11.72,5.52,0.08,15.61,5.71,1.72,80.1,36.8,14.9,11.9,10.9,21.1,5880,449.939,1
PA,42,42115,SUSQUEHANNA,"Susquehanna County, Pennsylvania",RSV,2025-2026,2025,251.7,97.0,,,,,,,,,,46.8,48.5,24.17,2.44,63968,11.04,5.8,0.43,14.78,3.65,1.77,79.9,32.9,11.4,7.5,8.4,14.3,38540,823.496,0
PA,42,42117,TIOGA,"Tioga County, Pennsylvania",RSV,2025-2026,2025,852.2,351.0,,,,,,,,,,36.32,45.0,22.63,2.44,59707,11.96,4.51,0.5,15.26,3.73,1.46,79.5,38.5,12.8,10.3,9.4,18.6,41186,1133.892,1
PA,42,42119,UNION,"Union County, Pennsylvania",RSV,2025-2026,2025,226.1,97.0,,,,,,,,,,135.8,39.7,18.97,2.41,64914,8.7,3.46,0.27,16.96,11.2,3.08,76.6,33.7,10.7,8.3,7.7,17.5,42908,315.955,0
PA,42,42121,VENANGO,"Venango County, Pennsylvania",RSV,2025-2026,2025,146.6,74.0,,,,,,,,,,74.86,47.6,23.7,2.31,59278,13.11,6.67,0.49,14.39,5.02,0.78,80.4,35.8,13.3,10.3,9.6,18.1,50475,674.265,0
PA,42,42123,WARREN,"Warren County, Pennsylvania",RSV,2025-2026,2025,184.5,71.0,,,,,,,,,,43.53,47.4,23.75,2.34,57925,11.4,4.33,0.61,13.95,4.73,1.4,79.8,34.5,12.5,9.7,9.2,18.5,38492,884.282,0
PA,42,42125,WASHINGTON,"Washington County, Pennsylvania",RSV,2025-2026,2025,105.9,222.0,,,,,,,,,,244.61,44.2,21.2,2.34,74403,9.25,5.02,0.98,23.37,8.61,2.06,80.0,38.0,11.2,8.1,7.9,16.6,209631,857.01,0
PA,42,42127,WAYNE,"Wayne County, Pennsylvania",RSV,2025-2026,2025,333.8,171.0,,,,,,,,,,70.58,48.8,24.61,2.43,59240,10.29,5.91,0.37,15.99,8.75,3.79,79.5,35.2,13.5,10.3,9.8,18.9,51227,725.769,1
PA,42,42129,WESTMORELAND,"Westmoreland County, Pennsylvania",RSV,2025-2026,2025,102.7,364.0,,,,,,,,,,344.86,47.2,23.38,2.26,69454,9.53,4.96,0.82,23.2,6.96,1.66,81.3,31.2,10.6,7.0,7.5,13.4,354414,1027.712,0
PA,42,42131,WYOMING,"Wyoming County, Pennsylvania",RSV,2025-2026,2025,366.1,96.0,,,,,,,,,,66.0,45.3,21.93,2.36,67968,10.87,4.46,0.18,15.48,4.88,1.47,78.4,35.7,12.4,10.4,9.1,19.2,26219,397.25,1
PA,42,42133,YORK,"York County, Pennsylvania",RSV,2025-2026,2025,225.6,1031.0,,,,,,,,,,505.38,41.0,18.17,2.51,79183,8.43,4.6,0.72,18.43,15.35,4.35,78.5,34.8,10.3,6.5,6.8,15.7,457051,904.366,0
